row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
53,100,0,reverse,1.000,0.060,532.0
53,99,1,reverse,0.980,0.060,529.0
53,98,2,reverse,0.960,0.060,528.0
53,97,3,reverse,0.940,0.060,523.0
53,96,4,reverse,0.920,0.060,521.0
53,95,5,reverse,0.900,0.060,520.0
53,94,6,reverse,0.880,0.060,517.0
53,93,7,reverse,0.860,0.060,515.0
53,92,8,reverse,0.840,0.060,513.0
53,91,9,reverse,0.820,0.060,511.0
53,90,10,reverse,0.800,0.060,509.0
53,89,11,reverse,0.780,0.060,506.0
53,88,12,reverse,0.760,0.060,505.0
53,87,13,reverse,0.740,0.060,504.0
53,86,14,reverse,0.720,0.060,501.0
53,85,15,reverse,0.700,0.060,499.0
53,84,16,reverse,0.680,0.060,500.0
53,83,17,reverse,0.660,0.060,498.0
53,82,18,reverse,0.640,0.060,495.0
53,81,19,reverse,0.620,0.060,496.0
53,80,20,reverse,0.600,0.060,494.0
53,79,21,reverse,0.580,0.060,493.0
53,78,22,reverse,0.560,0.060,493.0
53,77,23,reverse,0.540,0.060,493.0
53,76,24,reverse,0.520,0.060,491.0
53,75,25,reverse,0.500,0.060,490.0
53,74,26,reverse,0.480,0.060,492.0
53,73,27,reverse,0.460,0.060,493.0
53,72,28,reverse,0.440,0.060,490.0
53,71,29,reverse,0.420,0.060,493.0
53,70,30,reverse,0.400,0.060,494.0
53,69,31,reverse,0.380,0.060,496.0
53,68,32,reverse,0.360,0.060,495.0
53,67,33,reverse,0.340,0.060,497.0
53,66,34,reverse,0.320,0.060,500.0
53,65,35,reverse,0.300,0.060,500.0
53,64,36,reverse,0.280,0.060,503.0
53,63,37,reverse,0.260,0.060,505.0
53,62,38,reverse,0.240,0.060,511.0
53,61,39,reverse,0.220,0.060,520.0
53,60,40,reverse,0.200,0.060,527.0
53,59,41,reverse,0.180,0.060,536.0
53,58,42,reverse,0.160,0.060,545.0
53,57,43,reverse,0.140,0.060,553.0
53,56,44,reverse,0.120,0.060,559.0
53,55,45,reverse,0.100,0.060,564.0
53,54,46,reverse,0.080,0.060,565.0
53,53,47,reverse,0.060,0.060,567.0
53,52,48,reverse,0.040,0.060,569.0
53,51,49,reverse,0.020,0.060,569.0
53,50,50,reverse,0.000,0.060,568.0
53,49,51,reverse,-0.020,0.060,569.0
53,48,52,reverse,-0.040,0.060,569.0
53,47,53,reverse,-0.060,0.060,569.0
53,46,54,reverse,-0.080,0.060,571.0
53,45,55,reverse,-0.100,0.060,571.0
53,44,56,reverse,-0.120,0.060,572.0
53,43,57,reverse,-0.140,0.060,574.0
53,42,58,reverse,-0.160,0.060,576.0
53,41,59,reverse,-0.180,0.060,579.0
53,40,60,reverse,-0.200,0.060,580.0
53,39,61,reverse,-0.220,0.060,584.0
53,38,62,reverse,-0.240,0.060,592.0
53,37,63,reverse,-0.260,0.060,600.0
53,36,64,reverse,-0.280,0.060,618.0
53,35,65,reverse,-0.300,0.060,642.0
53,34,66,reverse,-0.320,0.060,681.0
53,33,67,reverse,-0.340,0.060,721.0
53,32,68,reverse,-0.360,0.060,748.0
53,31,69,reverse,-0.380,0.060,750.0
53,30,70,reverse,-0.400,0.060,751.0
53,29,71,reverse,-0.420,0.060,753.0
53,28,72,reverse,-0.440,0.060,754.0
53,27,73,reverse,-0.460,0.060,757.0
53,26,74,reverse,-0.480,0.060,759.0
53,25,75,reverse,-0.500,0.060,759.0
53,24,76,reverse,-0.520,0.060,759.0
53,23,77,reverse,-0.540,0.060,758.0
53,22,78,reverse,-0.560,0.060,756.0
53,21,79,reverse,-0.580,0.060,755.0
53,20,80,reverse,-0.600,0.060,753.0
53,19,81,reverse,-0.620,0.060,750.0
53,18,82,reverse,-0.640,0.060,747.0
53,17,83,reverse,-0.660,0.060,740.0
53,16,84,reverse,-0.680,0.060,735.0
53,15,85,reverse,-0.700,0.060,733.0
53,14,86,reverse,-0.720,0.060,729.0
53,13,87,reverse,-0.740,0.060,724.0
53,12,88,reverse,-0.760,0.060,721.0
53,11,89,reverse,-0.780,0.060,716.0
53,10,90,reverse,-0.800,0.060,711.0
53,9,91,reverse,-0.820,0.060,708.0
53,8,92,reverse,-0.840,0.060,705.0
53,7,93,reverse,-0.860,0.060,698.0
53,6,94,reverse,-0.880,0.060,694.0
53,5,95,reverse,-0.900,0.060,688.0
53,4,96,reverse,-0.920,0.060,685.0
53,3,97,reverse,-0.940,0.060,681.0
53,2,98,reverse,-0.960,0.060,677.0
53,1,99,reverse,-0.980,0.060,669.0
53,0,100,reverse,-1.000,0.060,666.0
