row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
23,100,0,reverse,1.000,-0.540,460.0
23,99,1,reverse,0.980,-0.540,459.0
23,98,2,reverse,0.960,-0.540,458.0
23,97,3,reverse,0.940,-0.540,458.0
23,96,4,reverse,0.920,-0.540,457.0
23,95,5,reverse,0.900,-0.540,459.0
23,94,6,reverse,0.880,-0.540,458.0
23,93,7,reverse,0.860,-0.540,456.0
23,92,8,reverse,0.840,-0.540,457.0
23,91,9,reverse,0.820,-0.540,456.0
23,90,10,reverse,0.800,-0.540,457.0
23,89,11,reverse,0.780,-0.540,456.0
23,88,12,reverse,0.760,-0.540,454.0
23,87,13,reverse,0.740,-0.540,454.0
23,86,14,reverse,0.720,-0.540,455.0
23,85,15,reverse,0.700,-0.540,456.0
23,84,16,reverse,0.680,-0.540,455.0
23,83,17,reverse,0.660,-0.540,453.0
23,82,18,reverse,0.640,-0.540,455.0
23,81,19,reverse,0.620,-0.540,455.0
23,80,20,reverse,0.600,-0.540,454.0
23,79,21,reverse,0.580,-0.540,454.0
23,78,22,reverse,0.560,-0.540,453.0
23,77,23,reverse,0.540,-0.540,454.0
23,76,24,reverse,0.520,-0.540,454.0
23,75,25,reverse,0.500,-0.540,455.0
23,74,26,reverse,0.480,-0.540,453.0
23,73,27,reverse,0.460,-0.540,454.0
23,72,28,reverse,0.440,-0.540,454.0
23,71,29,reverse,0.420,-0.540,455.0
23,70,30,reverse,0.400,-0.540,457.0
23,69,31,reverse,0.380,-0.540,457.0
23,68,32,reverse,0.360,-0.540,456.0
23,67,33,reverse,0.340,-0.540,456.0
23,66,34,reverse,0.320,-0.540,456.0
23,65,35,reverse,0.300,-0.540,457.0
23,64,36,reverse,0.280,-0.540,457.0
23,63,37,reverse,0.260,-0.540,459.0
23,62,38,reverse,0.240,-0.540,458.0
23,61,39,reverse,0.220,-0.540,458.0
23,60,40,reverse,0.200,-0.540,460.0
23,59,41,reverse,0.180,-0.540,460.0
23,58,42,reverse,0.160,-0.540,461.0
23,57,43,reverse,0.140,-0.540,461.0
23,56,44,reverse,0.120,-0.540,461.0
23,55,45,reverse,0.100,-0.540,461.0
23,54,46,reverse,0.080,-0.540,462.0
23,53,47,reverse,0.060,-0.540,462.0
23,52,48,reverse,0.040,-0.540,464.0
23,51,49,reverse,0.020,-0.540,464.0
23,50,50,reverse,0.000,-0.540,463.0
23,49,51,reverse,-0.020,-0.540,466.0
23,48,52,reverse,-0.040,-0.540,466.0
23,47,53,reverse,-0.060,-0.540,468.0
23,46,54,reverse,-0.080,-0.540,469.0
23,45,55,reverse,-0.100,-0.540,469.0
23,44,56,reverse,-0.120,-0.540,470.0
23,43,57,reverse,-0.140,-0.540,470.0
23,42,58,reverse,-0.160,-0.540,472.0
23,41,59,reverse,-0.180,-0.540,471.0
23,40,60,reverse,-0.200,-0.540,472.0
23,39,61,reverse,-0.220,-0.540,472.0
23,38,62,reverse,-0.240,-0.540,475.0
23,37,63,reverse,-0.260,-0.540,474.0
23,36,64,reverse,-0.280,-0.540,476.0
23,35,65,reverse,-0.300,-0.540,475.0
23,34,66,reverse,-0.320,-0.540,476.0
23,33,67,reverse,-0.340,-0.540,476.0
23,32,68,reverse,-0.360,-0.540,478.0
23,31,69,reverse,-0.380,-0.540,478.0
23,30,70,reverse,-0.400,-0.540,480.0
23,29,71,reverse,-0.420,-0.540,479.0
23,28,72,reverse,-0.440,-0.540,480.0
23,27,73,reverse,-0.460,-0.540,482.0
23,26,74,reverse,-0.480,-0.540,481.0
23,25,75,reverse,-0.500,-0.540,482.0
23,24,76,reverse,-0.520,-0.540,483.0
23,23,77,reverse,-0.540,-0.540,484.0
23,22,78,reverse,-0.560,-0.540,484.0
23,21,79,reverse,-0.580,-0.540,486.0
23,20,80,reverse,-0.600,-0.540,484.0
23,19,81,reverse,-0.620,-0.540,485.0
23,18,82,reverse,-0.640,-0.540,486.0
23,17,83,reverse,-0.660,-0.540,485.0
23,16,84,reverse,-0.680,-0.540,485.0
23,15,85,reverse,-0.700,-0.540,486.0
23,14,86,reverse,-0.720,-0.540,486.0
23,13,87,reverse,-0.740,-0.540,487.0
23,12,88,reverse,-0.760,-0.540,486.0
23,11,89,reverse,-0.780,-0.540,485.0
23,10,90,reverse,-0.800,-0.540,485.0
23,9,91,reverse,-0.820,-0.540,486.0
23,8,92,reverse,-0.840,-0.540,486.0
23,7,93,reverse,-0.860,-0.540,487.0
23,6,94,reverse,-0.880,-0.540,486.0
23,5,95,reverse,-0.900,-0.540,486.0
23,4,96,reverse,-0.920,-0.540,485.0
23,3,97,reverse,-0.940,-0.540,486.0
23,2,98,reverse,-0.960,-0.540,486.0
23,1,99,reverse,-0.980,-0.540,485.0
23,0,100,reverse,-1.000,-0.540,485.0
