row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
65,100,0,reverse,1.000,0.300,575.0
65,99,1,reverse,0.980,0.300,573.0
65,98,2,reverse,0.960,0.300,569.0
65,97,3,reverse,0.940,0.300,566.0
65,96,4,reverse,0.920,0.300,560.0
65,95,5,reverse,0.900,0.300,557.0
65,94,6,reverse,0.880,0.300,554.0
65,93,7,reverse,0.860,0.300,551.0
65,92,8,reverse,0.840,0.300,549.0
65,91,9,reverse,0.820,0.300,545.0
65,90,10,reverse,0.800,0.300,542.0
65,89,11,reverse,0.780,0.300,539.0
65,88,12,reverse,0.760,0.300,538.0
65,87,13,reverse,0.740,0.300,535.0
65,86,14,reverse,0.720,0.300,534.0
65,85,15,reverse,0.700,0.300,531.0
65,84,16,reverse,0.680,0.300,528.0
65,83,17,reverse,0.660,0.300,526.0
65,82,18,reverse,0.640,0.300,525.0
65,81,19,reverse,0.620,0.300,524.0
65,80,20,reverse,0.600,0.300,524.0
65,79,21,reverse,0.580,0.300,522.0
65,78,22,reverse,0.560,0.300,522.0
65,77,23,reverse,0.540,0.300,522.0
65,76,24,reverse,0.520,0.300,528.0
65,75,25,reverse,0.500,0.300,540.0
65,74,26,reverse,0.480,0.300,574.0
65,73,27,reverse,0.460,0.300,635.0
65,72,28,reverse,0.440,0.300,714.0
65,71,29,reverse,0.420,0.300,719.0
65,70,30,reverse,0.400,0.300,720.0
65,69,31,reverse,0.380,0.300,723.0
65,68,32,reverse,0.360,0.300,724.0
65,67,33,reverse,0.340,0.300,725.0
65,66,34,reverse,0.320,0.300,724.0
65,65,35,reverse,0.300,0.300,726.0
65,64,36,reverse,0.280,0.300,726.0
65,63,37,reverse,0.260,0.300,726.0
65,62,38,reverse,0.240,0.300,725.0
65,61,39,reverse,0.220,0.300,723.0
65,60,40,reverse,0.200,0.300,725.0
65,59,41,reverse,0.180,0.300,723.0
65,58,42,reverse,0.160,0.300,721.0
65,57,43,reverse,0.140,0.300,721.0
65,56,44,reverse,0.120,0.300,719.0
65,55,45,reverse,0.100,0.300,716.0
65,54,46,reverse,0.080,0.300,712.0
65,53,47,reverse,0.060,0.300,710.0
65,52,48,reverse,0.040,0.300,704.0
65,51,49,reverse,0.020,0.300,701.0
65,50,50,reverse,0.000,0.300,696.0
65,49,51,reverse,-0.020,0.300,690.0
65,48,52,reverse,-0.040,0.300,687.0
65,47,53,reverse,-0.060,0.300,683.0
65,46,54,reverse,-0.080,0.300,681.0
65,45,55,reverse,-0.100,0.300,681.0
65,44,56,reverse,-0.120,0.300,681.0
65,43,57,reverse,-0.140,0.300,682.0
65,42,58,reverse,-0.160,0.300,684.0
65,41,59,reverse,-0.180,0.300,697.0
65,40,60,reverse,-0.200,0.300,712.0
65,39,61,reverse,-0.220,0.300,718.0
65,38,62,reverse,-0.240,0.300,725.0
65,37,63,reverse,-0.260,0.300,730.0
65,36,64,reverse,-0.280,0.300,733.0
65,35,65,reverse,-0.300,0.300,736.0
65,34,66,reverse,-0.320,0.300,738.0
65,33,67,reverse,-0.340,0.300,739.0
65,32,68,reverse,-0.360,0.300,739.0
65,31,69,reverse,-0.380,0.300,740.0
65,30,70,reverse,-0.400,0.300,740.0
65,29,71,reverse,-0.420,0.300,741.0
65,28,72,reverse,-0.440,0.300,736.0
65,27,73,reverse,-0.460,0.300,735.0
65,26,74,reverse,-0.480,0.300,735.0
65,25,75,reverse,-0.500,0.300,732.0
65,24,76,reverse,-0.520,0.300,732.0
65,23,77,reverse,-0.540,0.300,731.0
65,22,78,reverse,-0.560,0.300,729.0
65,21,79,reverse,-0.580,0.300,727.0
65,20,80,reverse,-0.600,0.300,725.0
65,19,81,reverse,-0.620,0.300,722.0
65,18,82,reverse,-0.640,0.300,720.0
65,17,83,reverse,-0.660,0.300,715.0
65,16,84,reverse,-0.680,0.300,712.0
65,15,85,reverse,-0.700,0.300,706.0
65,14,86,reverse,-0.720,0.300,700.0
65,13,87,reverse,-0.740,0.300,694.0
65,12,88,reverse,-0.760,0.300,689.0
65,11,89,reverse,-0.780,0.300,686.0
65,10,90,reverse,-0.800,0.300,680.0
65,9,91,reverse,-0.820,0.300,678.0
65,8,92,reverse,-0.840,0.300,675.0
65,7,93,reverse,-0.860,0.300,673.0
65,6,94,reverse,-0.880,0.300,669.0
65,5,95,reverse,-0.900,0.300,666.0
65,4,96,reverse,-0.920,0.300,661.0
65,3,97,reverse,-0.940,0.300,657.0
65,2,98,reverse,-0.960,0.300,656.0
65,1,99,reverse,-0.980,0.300,652.0
65,0,100,reverse,-1.000,0.300,647.0
