row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
91,100,0,reverse,1.000,0.820,441.0
91,99,1,reverse,0.980,0.820,439.0
91,98,2,reverse,0.960,0.820,441.0
91,97,3,reverse,0.940,0.820,440.0
91,96,4,reverse,0.920,0.820,440.0
91,95,5,reverse,0.900,0.820,439.0
91,94,6,reverse,0.880,0.820,440.0
91,93,7,reverse,0.860,0.820,442.0
91,92,8,reverse,0.840,0.820,441.0
91,91,9,reverse,0.820,0.820,441.0
91,90,10,reverse,0.800,0.820,441.0
91,89,11,reverse,0.780,0.820,441.0
91,88,12,reverse,0.760,0.820,441.0
91,87,13,reverse,0.740,0.820,440.0
91,86,14,reverse,0.720,0.820,439.0
91,85,15,reverse,0.700,0.820,440.0
91,84,16,reverse,0.680,0.820,440.0
91,83,17,reverse,0.660,0.820,440.0
91,82,18,reverse,0.640,0.820,441.0
91,81,19,reverse,0.620,0.820,440.0
91,80,20,reverse,0.600,0.820,440.0
91,79,21,reverse,0.580,0.820,440.0
91,78,22,reverse,0.560,0.820,440.0
91,77,23,reverse,0.540,0.820,439.0
91,76,24,reverse,0.520,0.820,440.0
91,75,25,reverse,0.500,0.820,440.0
91,74,26,reverse,0.480,0.820,441.0
91,73,27,reverse,0.460,0.820,440.0
91,72,28,reverse,0.440,0.820,440.0
91,71,29,reverse,0.420,0.820,440.0
91,70,30,reverse,0.400,0.820,439.0
91,69,31,reverse,0.380,0.820,440.0
91,68,32,reverse,0.360,0.820,441.0
91,67,33,reverse,0.340,0.820,441.0
91,66,34,reverse,0.320,0.820,442.0
91,65,35,reverse,0.300,0.820,441.0
91,64,36,reverse,0.280,0.820,440.0
91,63,37,reverse,0.260,0.820,440.0
91,62,38,reverse,0.240,0.820,438.0
91,61,39,reverse,0.220,0.820,440.0
91,60,40,reverse,0.200,0.820,438.0
91,59,41,reverse,0.180,0.820,441.0
91,58,42,reverse,0.160,0.820,440.0
91,57,43,reverse,0.140,0.820,442.0
91,56,44,reverse,0.120,0.820,440.0
91,55,45,reverse,0.100,0.820,440.0
91,54,46,reverse,0.080,0.820,441.0
91,53,47,reverse,0.060,0.820,440.0
91,52,48,reverse,0.040,0.820,440.0
91,51,49,reverse,0.020,0.820,441.0
91,50,50,reverse,0.000,0.820,440.0
91,49,51,reverse,-0.020,0.820,440.0
91,48,52,reverse,-0.040,0.820,440.0
91,47,53,reverse,-0.060,0.820,441.0
91,46,54,reverse,-0.080,0.820,440.0
91,45,55,reverse,-0.100,0.820,440.0
91,44,56,reverse,-0.120,0.820,440.0
91,43,57,reverse,-0.140,0.820,441.0
91,42,58,reverse,-0.160,0.820,440.0
91,41,59,reverse,-0.180,0.820,440.0
91,40,60,reverse,-0.200,0.820,440.0
91,39,61,reverse,-0.220,0.820,440.0
91,38,62,reverse,-0.240,0.820,441.0
91,37,63,reverse,-0.260,0.820,440.0
91,36,64,reverse,-0.280,0.820,441.0
91,35,65,reverse,-0.300,0.820,440.0
91,34,66,reverse,-0.320,0.820,440.0
91,33,67,reverse,-0.340,0.820,440.0
91,32,68,reverse,-0.360,0.820,440.0
91,31,69,reverse,-0.380,0.820,439.0
91,30,70,reverse,-0.400,0.820,441.0
91,29,71,reverse,-0.420,0.820,441.0
91,28,72,reverse,-0.440,0.820,440.0
91,27,73,reverse,-0.460,0.820,440.0
91,26,74,reverse,-0.480,0.820,440.0
91,25,75,reverse,-0.500,0.820,441.0
91,24,76,reverse,-0.520,0.820,440.0
91,23,77,reverse,-0.540,0.820,441.0
91,22,78,reverse,-0.560,0.820,441.0
91,21,79,reverse,-0.580,0.820,441.0
91,20,80,reverse,-0.600,0.820,442.0
91,19,81,reverse,-0.620,0.820,439.0
91,18,82,reverse,-0.640,0.820,443.0
91,17,83,reverse,-0.660,0.820,440.0
91,16,84,reverse,-0.680,0.820,440.0
91,15,85,reverse,-0.700,0.820,441.0
91,14,86,reverse,-0.720,0.820,441.0
91,13,87,reverse,-0.740,0.820,440.0
91,12,88,reverse,-0.760,0.820,440.0
91,11,89,reverse,-0.780,0.820,439.0
91,10,90,reverse,-0.800,0.820,441.0
91,9,91,reverse,-0.820,0.820,442.0
91,8,92,reverse,-0.840,0.820,441.0
91,7,93,reverse,-0.860,0.820,441.0
91,6,94,reverse,-0.880,0.820,442.0
91,5,95,reverse,-0.900,0.820,441.0
91,4,96,reverse,-0.920,0.820,440.0
91,3,97,reverse,-0.940,0.820,443.0
91,2,98,reverse,-0.960,0.820,440.0
91,1,99,reverse,-0.980,0.820,440.0
91,0,100,reverse,-1.000,0.820,441.0
