row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
59,100,0,reverse,1.000,0.180,450.0
59,99,1,reverse,0.980,0.180,449.0
59,98,2,reverse,0.960,0.180,449.0
59,97,3,reverse,0.940,0.180,449.0
59,96,4,reverse,0.920,0.180,449.0
59,95,5,reverse,0.900,0.180,448.0
59,94,6,reverse,0.880,0.180,449.0
59,93,7,reverse,0.860,0.180,449.0
59,92,8,reverse,0.840,0.180,449.0
59,91,9,reverse,0.820,0.180,448.0
59,90,10,reverse,0.800,0.180,450.0
59,89,11,reverse,0.780,0.180,449.0
59,88,12,reverse,0.760,0.180,449.0
59,87,13,reverse,0.740,0.180,448.0
59,86,14,reverse,0.720,0.180,449.0
59,85,15,reverse,0.700,0.180,449.0
59,84,16,reverse,0.680,0.180,449.0
59,83,17,reverse,0.660,0.180,449.0
59,82,18,reverse,0.640,0.180,450.0
59,81,19,reverse,0.620,0.180,449.0
59,80,20,reverse,0.600,0.180,449.0
59,79,21,reverse,0.580,0.180,448.0
59,78,22,reverse,0.560,0.180,448.0
59,77,23,reverse,0.540,0.180,449.0
59,76,24,reverse,0.520,0.180,449.0
59,75,25,reverse,0.500,0.180,448.0
59,74,26,reverse,0.480,0.180,449.0
59,73,27,reverse,0.460,0.180,450.0
59,72,28,reverse,0.440,0.180,448.0
59,71,29,reverse,0.420,0.180,449.0
59,70,30,reverse,0.400,0.180,449.0
59,69,31,reverse,0.380,0.180,450.0
59,68,32,reverse,0.360,0.180,450.0
59,67,33,reverse,0.340,0.180,449.0
59,66,34,reverse,0.320,0.180,447.0
59,65,35,reverse,0.300,0.180,450.0
59,64,36,reverse,0.280,0.180,449.0
59,63,37,reverse,0.260,0.180,449.0
59,62,38,reverse,0.240,0.180,450.0
59,61,39,reverse,0.220,0.180,451.0
59,60,40,reverse,0.200,0.180,450.0
59,59,41,reverse,0.180,0.180,450.0
59,58,42,reverse,0.160,0.180,450.0
59,57,43,reverse,0.140,0.180,452.0
59,56,44,reverse,0.120,0.180,449.0
59,55,45,reverse,0.100,0.180,450.0
59,54,46,reverse,0.080,0.180,450.0
59,53,47,reverse,0.060,0.180,450.0
59,52,48,reverse,0.040,0.180,451.0
59,51,49,reverse,0.020,0.180,450.0
59,50,50,reverse,0.000,0.180,450.0
59,49,51,reverse,-0.020,0.180,450.0
59,48,52,reverse,-0.040,0.180,453.0
59,47,53,reverse,-0.060,0.180,451.0
59,46,54,reverse,-0.080,0.180,446.0
59,45,55,reverse,-0.100,0.180,451.0
59,44,56,reverse,-0.120,0.180,452.0
59,43,57,reverse,-0.140,0.180,449.0
59,42,58,reverse,-0.160,0.180,450.0
59,41,59,reverse,-0.180,0.180,450.0
59,40,60,reverse,-0.200,0.180,450.0
59,39,61,reverse,-0.220,0.180,450.0
59,38,62,reverse,-0.240,0.180,450.0
59,37,63,reverse,-0.260,0.180,450.0
59,36,64,reverse,-0.280,0.180,450.0
59,35,65,reverse,-0.300,0.180,449.0
59,34,66,reverse,-0.320,0.180,451.0
59,33,67,reverse,-0.340,0.180,452.0
59,32,68,reverse,-0.360,0.180,447.0
59,31,69,reverse,-0.380,0.180,449.0
59,30,70,reverse,-0.400,0.180,450.0
59,29,71,reverse,-0.420,0.180,450.0
59,28,72,reverse,-0.440,0.180,452.0
59,27,73,reverse,-0.460,0.180,449.0
59,26,74,reverse,-0.480,0.180,452.0
59,25,75,reverse,-0.500,0.180,451.0
59,24,76,reverse,-0.520,0.180,451.0
59,23,77,reverse,-0.540,0.180,450.0
59,22,78,reverse,-0.560,0.180,452.0
59,21,79,reverse,-0.580,0.180,451.0
59,20,80,reverse,-0.600,0.180,451.0
59,19,81,reverse,-0.620,0.180,451.0
59,18,82,reverse,-0.640,0.180,453.0
59,17,83,reverse,-0.660,0.180,450.0
59,16,84,reverse,-0.680,0.180,451.0
59,15,85,reverse,-0.700,0.180,451.0
59,14,86,reverse,-0.720,0.180,451.0
59,13,87,reverse,-0.740,0.180,451.0
59,12,88,reverse,-0.760,0.180,449.0
59,11,89,reverse,-0.780,0.180,452.0
59,10,90,reverse,-0.800,0.180,448.0
59,9,91,reverse,-0.820,0.180,450.0
59,8,92,reverse,-0.840,0.180,450.0
59,7,93,reverse,-0.860,0.180,451.0
59,6,94,reverse,-0.880,0.180,451.0
59,5,95,reverse,-0.900,0.180,450.0
59,4,96,reverse,-0.920,0.180,450.0
59,3,97,reverse,-0.940,0.180,450.0
59,2,98,reverse,-0.960,0.180,451.0
59,1,99,reverse,-0.980,0.180,450.0
59,0,100,reverse,-1.000,0.180,452.0
