row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
47,100,0,reverse,1.000,0.940,429.0
47,99,1,reverse,0.980,0.940,429.0
47,98,2,reverse,0.960,0.940,427.0
47,97,3,reverse,0.940,0.940,427.0
47,96,4,reverse,0.920,0.940,427.0
47,95,5,reverse,0.900,0.940,427.0
47,94,6,reverse,0.880,0.940,424.0
47,93,7,reverse,0.860,0.940,427.0
47,92,8,reverse,0.840,0.940,428.0
47,91,9,reverse,0.820,0.940,427.0
47,90,10,reverse,0.800,0.940,436.0
47,89,11,reverse,0.780,0.940,429.0
47,88,12,reverse,0.760,0.940,427.0
47,87,13,reverse,0.740,0.940,426.0
47,86,14,reverse,0.720,0.940,428.0
47,85,15,reverse,0.700,0.940,429.0
47,84,16,reverse,0.680,0.940,427.0
47,83,17,reverse,0.660,0.940,430.0
47,82,18,reverse,0.640,0.940,428.0
47,81,19,reverse,0.620,0.940,428.0
47,80,20,reverse,0.600,0.940,423.0
47,79,21,reverse,0.580,0.940,428.0
47,78,22,reverse,0.560,0.940,431.0
47,77,23,reverse,0.540,0.940,425.0
47,76,24,reverse,0.520,0.940,429.0
47,75,25,reverse,0.500,0.940,428.0
47,74,26,reverse,0.480,0.940,427.0
47,73,27,reverse,0.460,0.940,429.0
47,72,28,reverse,0.440,0.940,428.0
47,71,29,reverse,0.420,0.940,428.0
47,70,30,reverse,0.400,0.940,427.0
47,69,31,reverse,0.380,0.940,428.0
47,68,32,reverse,0.360,0.940,426.0
47,67,33,reverse,0.340,0.940,429.0
47,66,34,reverse,0.320,0.940,425.0
47,65,35,reverse,0.300,0.940,430.0
47,64,36,reverse,0.280,0.940,428.0
47,63,37,reverse,0.260,0.940,426.0
47,62,38,reverse,0.240,0.940,429.0
47,61,39,reverse,0.220,0.940,429.0
47,60,40,reverse,0.200,0.940,431.0
47,59,41,reverse,0.180,0.940,429.0
47,58,42,reverse,0.160,0.940,429.0
47,57,43,reverse,0.140,0.940,429.0
47,56,44,reverse,0.120,0.940,422.0
47,55,45,reverse,0.100,0.940,420.0
47,54,46,reverse,0.080,0.940,427.0
47,53,47,reverse,0.060,0.940,429.0
47,52,48,reverse,0.040,0.940,427.0
47,51,49,reverse,0.020,0.940,427.0
47,50,50,reverse,0.000,0.940,431.0
47,49,51,reverse,-0.020,0.940,427.0
47,48,52,reverse,-0.040,0.940,427.0
47,47,53,reverse,-0.060,0.940,422.0
47,46,54,reverse,-0.080,0.940,424.0
47,45,55,reverse,-0.100,0.940,428.0
47,44,56,reverse,-0.120,0.940,427.0
47,43,57,reverse,-0.140,0.940,432.0
47,42,58,reverse,-0.160,0.940,427.0
47,41,59,reverse,-0.180,0.940,435.0
47,40,60,reverse,-0.200,0.940,429.0
47,39,61,reverse,-0.220,0.940,428.0
47,38,62,reverse,-0.240,0.940,428.0
47,37,63,reverse,-0.260,0.940,428.0
47,36,64,reverse,-0.280,0.940,429.0
47,35,65,reverse,-0.300,0.940,425.0
47,34,66,reverse,-0.320,0.940,430.0
47,33,67,reverse,-0.340,0.940,429.0
47,32,68,reverse,-0.360,0.940,427.0
47,31,69,reverse,-0.380,0.940,429.0
47,30,70,reverse,-0.400,0.940,433.0
47,29,71,reverse,-0.420,0.940,426.0
47,28,72,reverse,-0.440,0.940,431.0
47,27,73,reverse,-0.460,0.940,427.0
47,26,74,reverse,-0.480,0.940,434.0
47,25,75,reverse,-0.500,0.940,430.0
47,24,76,reverse,-0.520,0.940,429.0
47,23,77,reverse,-0.540,0.940,430.0
47,22,78,reverse,-0.560,0.940,428.0
47,21,79,reverse,-0.580,0.940,428.0
47,20,80,reverse,-0.600,0.940,427.0
47,19,81,reverse,-0.620,0.940,429.0
47,18,82,reverse,-0.640,0.940,428.0
47,17,83,reverse,-0.660,0.940,426.0
47,16,84,reverse,-0.680,0.940,429.0
47,15,85,reverse,-0.700,0.940,429.0
47,14,86,reverse,-0.720,0.940,428.0
47,13,87,reverse,-0.740,0.940,429.0
47,12,88,reverse,-0.760,0.940,433.0
47,11,89,reverse,-0.780,0.940,431.0
47,10,90,reverse,-0.800,0.940,422.0
47,9,91,reverse,-0.820,0.940,431.0
47,8,92,reverse,-0.840,0.940,429.0
47,7,93,reverse,-0.860,0.940,422.0
47,6,94,reverse,-0.880,0.940,428.0
47,5,95,reverse,-0.900,0.940,436.0
47,4,96,reverse,-0.920,0.940,428.0
47,3,97,reverse,-0.940,0.940,427.0
47,2,98,reverse,-0.960,0.940,429.0
47,1,99,reverse,-0.980,0.940,428.0
47,0,100,reverse,-1.000,0.940,428.0
