row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
37,100,0,reverse,1.000,0.740,425.0
37,99,1,reverse,0.980,0.740,429.0
37,98,2,reverse,0.960,0.740,430.0
37,97,3,reverse,0.940,0.740,428.0
37,96,4,reverse,0.920,0.740,428.0
37,95,5,reverse,0.900,0.740,428.0
37,94,6,reverse,0.880,0.740,429.0
37,93,7,reverse,0.860,0.740,425.0
37,92,8,reverse,0.840,0.740,430.0
37,91,9,reverse,0.820,0.740,428.0
37,90,10,reverse,0.800,0.740,427.0
37,89,11,reverse,0.780,0.740,426.0
37,88,12,reverse,0.760,0.740,426.0
37,87,13,reverse,0.740,0.740,427.0
37,86,14,reverse,0.720,0.740,429.0
37,85,15,reverse,0.700,0.740,422.0
37,84,16,reverse,0.680,0.740,427.0
37,83,17,reverse,0.660,0.740,430.0
37,82,18,reverse,0.640,0.740,426.0
37,81,19,reverse,0.620,0.740,427.0
37,80,20,reverse,0.600,0.740,429.0
37,79,21,reverse,0.580,0.740,427.0
37,78,22,reverse,0.560,0.740,429.0
37,77,23,reverse,0.540,0.740,429.0
37,76,24,reverse,0.520,0.740,432.0
37,75,25,reverse,0.500,0.740,428.0
37,74,26,reverse,0.480,0.740,430.0
37,73,27,reverse,0.460,0.740,430.0
37,72,28,reverse,0.440,0.740,428.0
37,71,29,reverse,0.420,0.740,431.0
37,70,30,reverse,0.400,0.740,431.0
37,69,31,reverse,0.380,0.740,428.0
37,68,32,reverse,0.360,0.740,427.0
37,67,33,reverse,0.340,0.740,428.0
37,66,34,reverse,0.320,0.740,425.0
37,65,35,reverse,0.300,0.740,431.0
37,64,36,reverse,0.280,0.740,430.0
37,63,37,reverse,0.260,0.740,433.0
37,62,38,reverse,0.240,0.740,429.0
37,61,39,reverse,0.220,0.740,429.0
37,60,40,reverse,0.200,0.740,431.0
37,59,41,reverse,0.180,0.740,431.0
37,58,42,reverse,0.160,0.740,430.0
37,57,43,reverse,0.140,0.740,426.0
37,56,44,reverse,0.120,0.740,433.0
37,55,45,reverse,0.100,0.740,431.0
37,54,46,reverse,0.080,0.740,430.0
37,53,47,reverse,0.060,0.740,430.0
37,52,48,reverse,0.040,0.740,429.0
37,51,49,reverse,0.020,0.740,432.0
37,50,50,reverse,0.000,0.740,429.0
37,49,51,reverse,-0.020,0.740,429.0
37,48,52,reverse,-0.040,0.740,434.0
37,47,53,reverse,-0.060,0.740,431.0
37,46,54,reverse,-0.080,0.740,430.0
37,45,55,reverse,-0.100,0.740,427.0
37,44,56,reverse,-0.120,0.740,430.0
37,43,57,reverse,-0.140,0.740,431.0
37,42,58,reverse,-0.160,0.740,428.0
37,41,59,reverse,-0.180,0.740,433.0
37,40,60,reverse,-0.200,0.740,432.0
37,39,61,reverse,-0.220,0.740,426.0
37,38,62,reverse,-0.240,0.740,429.0
37,37,63,reverse,-0.260,0.740,429.0
37,36,64,reverse,-0.280,0.740,435.0
37,35,65,reverse,-0.300,0.740,433.0
37,34,66,reverse,-0.320,0.740,430.0
37,33,67,reverse,-0.340,0.740,432.0
37,32,68,reverse,-0.360,0.740,430.0
37,31,69,reverse,-0.380,0.740,431.0
37,30,70,reverse,-0.400,0.740,433.0
37,29,71,reverse,-0.420,0.740,429.0
37,28,72,reverse,-0.440,0.740,431.0
37,27,73,reverse,-0.460,0.740,433.0
37,26,74,reverse,-0.480,0.740,432.0
37,25,75,reverse,-0.500,0.740,428.0
37,24,76,reverse,-0.520,0.740,441.0
37,23,77,reverse,-0.540,0.740,434.0
37,22,78,reverse,-0.560,0.740,432.0
37,21,79,reverse,-0.580,0.740,433.0
37,20,80,reverse,-0.600,0.740,432.0
37,19,81,reverse,-0.620,0.740,433.0
37,18,82,reverse,-0.640,0.740,432.0
37,17,83,reverse,-0.660,0.740,431.0
37,16,84,reverse,-0.680,0.740,428.0
37,15,85,reverse,-0.700,0.740,436.0
37,14,86,reverse,-0.720,0.740,431.0
37,13,87,reverse,-0.740,0.740,431.0
37,12,88,reverse,-0.760,0.740,431.0
37,11,89,reverse,-0.780,0.740,432.0
37,10,90,reverse,-0.800,0.740,429.0
37,9,91,reverse,-0.820,0.740,429.0
37,8,92,reverse,-0.840,0.740,429.0
37,7,93,reverse,-0.860,0.740,429.0
37,6,94,reverse,-0.880,0.740,431.0
37,5,95,reverse,-0.900,0.740,435.0
37,4,96,reverse,-0.920,0.740,435.0
37,3,97,reverse,-0.940,0.740,424.0
37,2,98,reverse,-0.960,0.740,430.0
37,1,99,reverse,-0.980,0.740,427.0
37,0,100,reverse,-1.000,0.740,431.0
