row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
33,100,0,reverse,1.000,-0.340,450.0
33,99,1,reverse,0.980,-0.340,449.0
33,98,2,reverse,0.960,-0.340,450.0
33,97,3,reverse,0.940,-0.340,449.0
33,96,4,reverse,0.920,-0.340,449.0
33,95,5,reverse,0.900,-0.340,450.0
33,94,6,reverse,0.880,-0.340,447.0
33,93,7,reverse,0.860,-0.340,449.0
33,92,8,reverse,0.840,-0.340,449.0
33,91,9,reverse,0.820,-0.340,448.0
33,90,10,reverse,0.800,-0.340,451.0
33,89,11,reverse,0.780,-0.340,449.0
33,88,12,reverse,0.760,-0.340,450.0
33,87,13,reverse,0.740,-0.340,448.0
33,86,14,reverse,0.720,-0.340,451.0
33,85,15,reverse,0.700,-0.340,449.0
33,84,16,reverse,0.680,-0.340,448.0
33,83,17,reverse,0.660,-0.340,448.0
33,82,18,reverse,0.640,-0.340,450.0
33,81,19,reverse,0.620,-0.340,451.0
33,80,20,reverse,0.600,-0.340,449.0
33,79,21,reverse,0.580,-0.340,449.0
33,78,22,reverse,0.560,-0.340,450.0
33,77,23,reverse,0.540,-0.340,450.0
33,76,24,reverse,0.520,-0.340,449.0
33,75,25,reverse,0.500,-0.340,448.0
33,74,26,reverse,0.480,-0.340,449.0
33,73,27,reverse,0.460,-0.340,450.0
33,72,28,reverse,0.440,-0.340,450.0
33,71,29,reverse,0.420,-0.340,450.0
33,70,30,reverse,0.400,-0.340,449.0
33,69,31,reverse,0.380,-0.340,451.0
33,68,32,reverse,0.360,-0.340,451.0
33,67,33,reverse,0.340,-0.340,449.0
33,66,34,reverse,0.320,-0.340,449.0
33,65,35,reverse,0.300,-0.340,450.0
33,64,36,reverse,0.280,-0.340,450.0
33,63,37,reverse,0.260,-0.340,450.0
33,62,38,reverse,0.240,-0.340,449.0
33,61,39,reverse,0.220,-0.340,450.0
33,60,40,reverse,0.200,-0.340,450.0
33,59,41,reverse,0.180,-0.340,450.0
33,58,42,reverse,0.160,-0.340,450.0
33,57,43,reverse,0.140,-0.340,450.0
33,56,44,reverse,0.120,-0.340,449.0
33,55,45,reverse,0.100,-0.340,450.0
33,54,46,reverse,0.080,-0.340,449.0
33,53,47,reverse,0.060,-0.340,449.0
33,52,48,reverse,0.040,-0.340,450.0
33,51,49,reverse,0.020,-0.340,450.0
33,50,50,reverse,0.000,-0.340,449.0
33,49,51,reverse,-0.020,-0.340,450.0
33,48,52,reverse,-0.040,-0.340,451.0
33,47,53,reverse,-0.060,-0.340,450.0
33,46,54,reverse,-0.080,-0.340,449.0
33,45,55,reverse,-0.100,-0.340,451.0
33,44,56,reverse,-0.120,-0.340,450.0
33,43,57,reverse,-0.140,-0.340,450.0
33,42,58,reverse,-0.160,-0.340,449.0
33,41,59,reverse,-0.180,-0.340,452.0
33,40,60,reverse,-0.200,-0.340,450.0
33,39,61,reverse,-0.220,-0.340,449.0
33,38,62,reverse,-0.240,-0.340,450.0
33,37,63,reverse,-0.260,-0.340,450.0
33,36,64,reverse,-0.280,-0.340,450.0
33,35,65,reverse,-0.300,-0.340,449.0
33,34,66,reverse,-0.320,-0.340,450.0
33,33,67,reverse,-0.340,-0.340,450.0
33,32,68,reverse,-0.360,-0.340,451.0
33,31,69,reverse,-0.380,-0.340,449.0
33,30,70,reverse,-0.400,-0.340,449.0
33,29,71,reverse,-0.420,-0.340,449.0
33,28,72,reverse,-0.440,-0.340,450.0
33,27,73,reverse,-0.460,-0.340,449.0
33,26,74,reverse,-0.480,-0.340,450.0
33,25,75,reverse,-0.500,-0.340,451.0
33,24,76,reverse,-0.520,-0.340,451.0
33,23,77,reverse,-0.540,-0.340,450.0
33,22,78,reverse,-0.560,-0.340,449.0
33,21,79,reverse,-0.580,-0.340,449.0
33,20,80,reverse,-0.600,-0.340,449.0
33,19,81,reverse,-0.620,-0.340,451.0
33,18,82,reverse,-0.640,-0.340,447.0
33,17,83,reverse,-0.660,-0.340,447.0
33,16,84,reverse,-0.680,-0.340,444.0
33,15,85,reverse,-0.700,-0.340,449.0
33,14,86,reverse,-0.720,-0.340,449.0
33,13,87,reverse,-0.740,-0.340,449.0
33,12,88,reverse,-0.760,-0.340,449.0
33,11,89,reverse,-0.780,-0.340,449.0
33,10,90,reverse,-0.800,-0.340,450.0
33,9,91,reverse,-0.820,-0.340,449.0
33,8,92,reverse,-0.840,-0.340,450.0
33,7,93,reverse,-0.860,-0.340,448.0
33,6,94,reverse,-0.880,-0.340,450.0
33,5,95,reverse,-0.900,-0.340,449.0
33,4,96,reverse,-0.920,-0.340,450.0
33,3,97,reverse,-0.940,-0.340,450.0
33,2,98,reverse,-0.960,-0.340,451.0
33,1,99,reverse,-0.980,-0.340,449.0
33,0,100,reverse,-1.000,-0.340,449.0
