row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
87,100,0,reverse,1.000,0.740,260.0
87,99,1,reverse,0.980,0.740,171.0
87,98,2,reverse,0.960,0.740,197.0
87,97,3,reverse,0.940,0.740,559.0
87,96,4,reverse,0.920,0.740,716.0
87,95,5,reverse,0.900,0.740,673.0
87,94,6,reverse,0.880,0.740,201.0
87,93,7,reverse,0.860,0.740,168.0
87,92,8,reverse,0.840,0.740,711.0
87,91,9,reverse,0.820,0.740,683.0
87,90,10,reverse,0.800,0.740,482.0
87,89,11,reverse,0.780,0.740,162.0
87,88,12,reverse,0.760,0.740,184.0
87,87,13,reverse,0.740,0.740,528.0
87,86,14,reverse,0.720,0.740,714.0
87,85,15,reverse,0.700,0.740,247.0
87,84,16,reverse,0.680,0.740,166.0
87,83,17,reverse,0.660,0.740,714.0
87,82,18,reverse,0.640,0.740,700.0
87,81,19,reverse,0.620,0.740,530.0
87,80,20,reverse,0.600,0.740,161.0
87,79,21,reverse,0.580,0.740,177.0
87,78,22,reverse,0.560,0.740,410.0
87,77,23,reverse,0.540,0.740,710.0
87,76,24,reverse,0.520,0.740,707.0
87,75,25,reverse,0.500,0.740,614.0
87,74,26,reverse,0.480,0.740,165.0
87,73,27,reverse,0.460,0.740,164.0
87,72,28,reverse,0.440,0.740,689.0
87,71,29,reverse,0.420,0.740,699.0
87,70,30,reverse,0.400,0.740,502.0
87,69,31,reverse,0.380,0.740,158.0
87,68,32,reverse,0.360,0.740,436.0
87,67,33,reverse,0.340,0.740,160.0
87,66,34,reverse,0.320,0.740,189.0
87,65,35,reverse,0.300,0.740,171.0
87,64,36,reverse,0.280,0.740,722.0
87,63,37,reverse,0.260,0.740,598.0
87,62,38,reverse,0.240,0.740,173.0
87,61,39,reverse,0.220,0.740,171.0
87,60,40,reverse,0.200,0.740,432.0
87,59,41,reverse,0.180,0.740,721.0
87,58,42,reverse,0.160,0.740,684.0
87,57,43,reverse,0.140,0.740,281.0
87,56,44,reverse,0.120,0.740,166.0
87,55,45,reverse,0.100,0.740,168.0
87,54,46,reverse,0.080,0.740,494.0
87,53,47,reverse,0.060,0.740,710.0
87,52,48,reverse,0.040,0.740,679.0
87,51,49,reverse,0.020,0.740,383.0
87,50,50,reverse,0.000,0.740,159.0
87,49,51,reverse,-0.020,0.740,163.0
87,48,52,reverse,-0.040,0.740,176.0
87,47,53,reverse,-0.060,0.740,722.0
87,46,54,reverse,-0.080,0.740,687.0
87,45,55,reverse,-0.100,0.740,311.0
87,44,56,reverse,-0.120,0.740,155.0
87,43,57,reverse,-0.140,0.740,179.0
87,42,58,reverse,-0.160,0.740,659.0
87,41,59,reverse,-0.180,0.740,711.0
87,40,60,reverse,-0.200,0.740,659.0
87,39,61,reverse,-0.220,0.740,172.0
87,38,62,reverse,-0.240,0.740,166.0
87,37,63,reverse,-0.260,0.740,181.0
87,36,64,reverse,-0.280,0.740,511.0
87,35,65,reverse,-0.300,0.740,714.0
87,34,66,reverse,-0.320,0.740,667.0
87,33,67,reverse,-0.340,0.740,173.0
87,32,68,reverse,-0.360,0.740,169.0
87,31,69,reverse,-0.380,0.740,379.0
87,30,70,reverse,-0.400,0.740,709.0
87,29,71,reverse,-0.420,0.740,701.0
87,28,72,reverse,-0.440,0.740,415.0
87,27,73,reverse,-0.460,0.740,158.0
87,26,74,reverse,-0.480,0.740,188.0
87,25,75,reverse,-0.500,0.740,556.0
87,24,76,reverse,-0.520,0.740,714.0
87,23,77,reverse,-0.540,0.740,698.0
87,22,78,reverse,-0.560,0.740,425.0
87,21,79,reverse,-0.580,0.740,153.0
87,20,80,reverse,-0.600,0.740,170.0
87,19,81,reverse,-0.620,0.740,219.0
87,18,82,reverse,-0.640,0.740,680.0
87,17,83,reverse,-0.660,0.740,172.0
87,16,84,reverse,-0.680,0.740,213.0
87,15,85,reverse,-0.700,0.740,163.0
87,14,86,reverse,-0.720,0.740,177.0
87,13,87,reverse,-0.740,0.740,183.0
87,12,88,reverse,-0.760,0.740,373.0
87,11,89,reverse,-0.780,0.740,642.0
87,10,90,reverse,-0.800,0.740,707.0
87,9,91,reverse,-0.820,0.740,519.0
87,8,92,reverse,-0.840,0.740,711.0
87,7,93,reverse,-0.860,0.740,662.0
87,6,94,reverse,-0.880,0.740,171.0
87,5,95,reverse,-0.900,0.740,709.0
87,4,96,reverse,-0.920,0.740,680.0
87,3,97,reverse,-0.940,0.740,285.0
87,2,98,reverse,-0.960,0.740,162.0
87,1,99,reverse,-0.980,0.740,232.0
87,0,100,reverse,-1.000,0.740,666.0
