row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
100,0,0,forward,-1.000,1.000,678.0
100,1,1,forward,-0.980,1.000,703.0
100,2,2,forward,-0.960,1.000,609.0
100,3,3,forward,-0.940,1.000,89.0
100,4,4,forward,-0.920,1.000,82.0
100,5,5,forward,-0.900,1.000,143.0
100,6,6,forward,-0.880,1.000,632.0
100,7,7,forward,-0.860,1.000,155.0
100,8,8,forward,-0.840,1.000,85.0
100,9,9,forward,-0.820,1.000,91.0
100,10,10,forward,-0.800,1.000,106.0
100,11,11,forward,-0.780,1.000,296.0
100,12,12,forward,-0.760,1.000,722.0
100,13,13,forward,-0.740,1.000,700.0
100,14,14,forward,-0.720,1.000,84.0
100,15,15,forward,-0.700,1.000,142.0
100,16,16,forward,-0.680,1.000,617.0
100,17,17,forward,-0.660,1.000,715.0
100,18,18,forward,-0.640,1.000,665.0
100,19,19,forward,-0.620,1.000,169.0
100,20,20,forward,-0.600,1.000,83.0
100,21,21,forward,-0.580,1.000,105.0
100,22,22,forward,-0.560,1.000,233.0
100,23,23,forward,-0.540,1.000,689.0
100,24,24,forward,-0.520,1.000,705.0
100,25,25,forward,-0.500,1.000,87.0
100,26,26,forward,-0.480,1.000,131.0
100,27,27,forward,-0.460,1.000,561.0
100,28,28,forward,-0.440,1.000,717.0
100,29,29,forward,-0.420,1.000,673.0
100,30,30,forward,-0.400,1.000,341.0
100,31,31,forward,-0.380,1.000,81.0
100,32,32,forward,-0.360,1.000,103.0
100,33,33,forward,-0.340,1.000,710.0
100,34,34,forward,-0.320,1.000,362.0
100,35,35,forward,-0.300,1.000,231.0
100,36,36,forward,-0.280,1.000,92.0
100,37,37,forward,-0.260,1.000,136.0
100,38,38,forward,-0.240,1.000,484.0
100,39,39,forward,-0.220,1.000,727.0
100,40,40,forward,-0.200,1.000,707.0
100,41,41,forward,-0.180,1.000,370.0
100,42,42,forward,-0.160,1.000,76.0
100,43,43,forward,-0.140,1.000,107.0
100,44,44,forward,-0.120,1.000,392.0
100,45,45,forward,-0.100,1.000,725.0
100,46,46,forward,-0.080,1.000,656.0
100,47,47,forward,-0.060,1.000,122.0
100,48,48,forward,-0.040,1.000,91.0
100,49,49,forward,-0.020,1.000,161.0
100,50,50,forward,0.000,1.000,612.0
100,51,51,forward,0.020,1.000,711.0
100,52,52,forward,0.040,1.000,72.0
100,53,53,forward,0.060,1.000,113.0
100,54,54,forward,0.080,1.000,536.0
100,55,55,forward,0.100,1.000,722.0
100,56,56,forward,0.120,1.000,103.0
100,57,57,forward,0.140,1.000,82.0
100,58,58,forward,0.160,1.000,147.0
100,59,59,forward,0.180,1.000,657.0
100,60,60,forward,0.200,1.000,714.0
100,61,61,forward,0.220,1.000,681.0
100,62,62,forward,0.240,1.000,297.0
100,63,63,forward,0.260,1.000,103.0
100,64,64,forward,0.280,1.000,83.0
100,65,65,forward,0.300,1.000,107.0
100,66,66,forward,0.320,1.000,494.0
100,67,67,forward,0.340,1.000,717.0
100,68,68,forward,0.360,1.000,493.0
100,69,69,forward,0.380,1.000,93.0
100,70,70,forward,0.400,1.000,83.0
100,71,71,forward,0.420,1.000,251.0
100,72,72,forward,0.440,1.000,686.0
100,73,73,forward,0.460,1.000,702.0
100,74,74,forward,0.480,1.000,617.0
100,75,75,forward,0.500,1.000,99.0
100,76,76,forward,0.520,1.000,86.0
100,77,77,forward,0.540,1.000,220.0
100,78,78,forward,0.560,1.000,665.0
100,79,79,forward,0.580,1.000,682.0
100,80,80,forward,0.600,1.000,378.0
100,81,81,forward,0.620,1.000,76.0
100,82,82,forward,0.640,1.000,105.0
100,83,83,forward,0.660,1.000,313.0
100,84,84,forward,0.680,1.000,684.0
100,85,85,forward,0.700,1.000,106.0
100,86,86,forward,0.720,1.000,221.0
100,87,87,forward,0.740,1.000,95.0
100,88,88,forward,0.760,1.000,97.0
100,89,89,forward,0.780,1.000,219.0
100,90,90,forward,0.800,1.000,599.0
100,91,91,forward,0.820,1.000,724.0
100,92,92,forward,0.840,1.000,698.0
100,93,93,forward,0.860,1.000,467.0
100,94,94,forward,0.880,1.000,708.0
100,95,95,forward,0.900,1.000,650.0
100,96,96,forward,0.920,1.000,108.0
100,97,97,forward,0.940,1.000,709.0
100,98,98,forward,0.960,1.000,666.0
100,99,99,forward,0.980,1.000,77.0
100,100,100,forward,1.000,1.000,0.0
