row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
13,100,0,reverse,1.000,0.260,353.0
13,99,1,reverse,0.980,0.260,352.0
13,98,2,reverse,0.960,0.260,353.0
13,97,3,reverse,0.940,0.260,353.0
13,96,4,reverse,0.920,0.260,353.0
13,95,5,reverse,0.900,0.260,355.0
13,94,6,reverse,0.880,0.260,354.0
13,93,7,reverse,0.860,0.260,354.0
13,92,8,reverse,0.840,0.260,356.0
13,91,9,reverse,0.820,0.260,354.0
13,90,10,reverse,0.800,0.260,358.0
13,89,11,reverse,0.780,0.260,352.0
13,88,12,reverse,0.760,0.260,351.0
13,87,13,reverse,0.740,0.260,355.0
13,86,14,reverse,0.720,0.260,355.0
13,85,15,reverse,0.700,0.260,359.0
13,84,16,reverse,0.680,0.260,360.0
13,83,17,reverse,0.660,0.260,356.0
13,82,18,reverse,0.640,0.260,359.0
13,81,19,reverse,0.620,0.260,362.0
13,80,20,reverse,0.600,0.260,357.0
13,79,21,reverse,0.580,0.260,352.0
13,78,22,reverse,0.560,0.260,365.0
13,77,23,reverse,0.540,0.260,366.0
13,76,24,reverse,0.520,0.260,370.0
13,75,25,reverse,0.500,0.260,382.0
13,74,26,reverse,0.480,0.260,387.0
13,73,27,reverse,0.460,0.260,395.0
13,72,28,reverse,0.440,0.260,397.0
13,71,29,reverse,0.420,0.260,391.0
13,70,30,reverse,0.400,0.260,399.0
13,69,31,reverse,0.380,0.260,400.0
13,68,32,reverse,0.360,0.260,400.0
13,67,33,reverse,0.340,0.260,398.0
13,66,34,reverse,0.320,0.260,398.0
13,65,35,reverse,0.300,0.260,397.0
13,64,36,reverse,0.280,0.260,401.0
13,63,37,reverse,0.260,0.260,396.0
13,62,38,reverse,0.240,0.260,396.0
13,61,39,reverse,0.220,0.260,395.0
13,60,40,reverse,0.200,0.260,392.0
13,59,41,reverse,0.180,0.260,389.0
13,58,42,reverse,0.160,0.260,385.0
13,57,43,reverse,0.140,0.260,386.0
13,56,44,reverse,0.120,0.260,377.0
13,55,45,reverse,0.100,0.260,372.0
13,54,46,reverse,0.080,0.260,369.0
13,53,47,reverse,0.060,0.260,366.0
13,52,48,reverse,0.040,0.260,364.0
13,51,49,reverse,0.020,0.260,365.0
13,50,50,reverse,0.000,0.260,362.0
13,49,51,reverse,-0.020,0.260,365.0
13,48,52,reverse,-0.040,0.260,362.0
13,47,53,reverse,-0.060,0.260,362.0
13,46,54,reverse,-0.080,0.260,360.0
13,45,55,reverse,-0.100,0.260,363.0
13,44,56,reverse,-0.120,0.260,362.0
13,43,57,reverse,-0.140,0.260,364.0
13,42,58,reverse,-0.160,0.260,360.0
13,41,59,reverse,-0.180,0.260,366.0
13,40,60,reverse,-0.200,0.260,366.0
13,39,61,reverse,-0.220,0.260,365.0
13,38,62,reverse,-0.240,0.260,365.0
13,37,63,reverse,-0.260,0.260,374.0
13,36,64,reverse,-0.280,0.260,380.0
13,35,65,reverse,-0.300,0.260,389.0
13,34,66,reverse,-0.320,0.260,393.0
13,33,67,reverse,-0.340,0.260,397.0
13,32,68,reverse,-0.360,0.260,398.0
13,31,69,reverse,-0.380,0.260,397.0
13,30,70,reverse,-0.400,0.260,394.0
13,29,71,reverse,-0.420,0.260,390.0
13,28,72,reverse,-0.440,0.260,382.0
13,27,73,reverse,-0.460,0.260,381.0
13,26,74,reverse,-0.480,0.260,377.0
13,25,75,reverse,-0.500,0.260,375.0
13,24,76,reverse,-0.520,0.260,375.0
13,23,77,reverse,-0.540,0.260,373.0
13,22,78,reverse,-0.560,0.260,373.0
13,21,79,reverse,-0.580,0.260,372.0
13,20,80,reverse,-0.600,0.260,371.0
13,19,81,reverse,-0.620,0.260,366.0
13,18,82,reverse,-0.640,0.260,364.0
13,17,83,reverse,-0.660,0.260,365.0
13,16,84,reverse,-0.680,0.260,362.0
13,15,85,reverse,-0.700,0.260,362.0
13,14,86,reverse,-0.720,0.260,362.0
13,13,87,reverse,-0.740,0.260,363.0
13,12,88,reverse,-0.760,0.260,362.0
13,11,89,reverse,-0.780,0.260,360.0
13,10,90,reverse,-0.800,0.260,361.0
13,9,91,reverse,-0.820,0.260,356.0
13,8,92,reverse,-0.840,0.260,358.0
13,7,93,reverse,-0.860,0.260,362.0
13,6,94,reverse,-0.880,0.260,355.0
13,5,95,reverse,-0.900,0.260,357.0
13,4,96,reverse,-0.920,0.260,358.0
13,3,97,reverse,-0.940,0.260,357.0
13,2,98,reverse,-0.960,0.260,355.0
13,1,99,reverse,-0.980,0.260,359.0
13,0,100,reverse,-1.000,0.260,353.0
