row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
48,0,0,forward,-1.000,0.960,370.0
48,1,1,forward,-0.980,0.960,371.0
48,2,2,forward,-0.960,0.960,372.0
48,3,3,forward,-0.940,0.960,371.0
48,4,4,forward,-0.920,0.960,371.0
48,5,5,forward,-0.900,0.960,371.0
48,6,6,forward,-0.880,0.960,370.0
48,7,7,forward,-0.860,0.960,372.0
48,8,8,forward,-0.840,0.960,373.0
48,9,9,forward,-0.820,0.960,370.0
48,10,10,forward,-0.800,0.960,371.0
48,11,11,forward,-0.780,0.960,374.0
48,12,12,forward,-0.760,0.960,372.0
48,13,13,forward,-0.740,0.960,372.0
48,14,14,forward,-0.720,0.960,376.0
48,15,15,forward,-0.700,0.960,374.0
48,16,16,forward,-0.680,0.960,373.0
48,17,17,forward,-0.660,0.960,372.0
48,18,18,forward,-0.640,0.960,374.0
48,19,19,forward,-0.620,0.960,378.0
48,20,20,forward,-0.600,0.960,374.0
48,21,21,forward,-0.580,0.960,375.0
48,22,22,forward,-0.560,0.960,374.0
48,23,23,forward,-0.540,0.960,377.0
48,24,24,forward,-0.520,0.960,375.0
48,25,25,forward,-0.500,0.960,375.0
48,26,26,forward,-0.480,0.960,376.0
48,27,27,forward,-0.460,0.960,376.0
48,28,28,forward,-0.440,0.960,377.0
48,29,29,forward,-0.420,0.960,374.0
48,30,30,forward,-0.400,0.960,374.0
48,31,31,forward,-0.380,0.960,376.0
48,32,32,forward,-0.360,0.960,377.0
48,33,33,forward,-0.340,0.960,379.0
48,34,34,forward,-0.320,0.960,376.0
48,35,35,forward,-0.300,0.960,374.0
48,36,36,forward,-0.280,0.960,378.0
48,37,37,forward,-0.260,0.960,376.0
48,38,38,forward,-0.240,0.960,377.0
48,39,39,forward,-0.220,0.960,375.0
48,40,40,forward,-0.200,0.960,374.0
48,41,41,forward,-0.180,0.960,376.0
48,42,42,forward,-0.160,0.960,374.0
48,43,43,forward,-0.140,0.960,376.0
48,44,44,forward,-0.120,0.960,374.0
48,45,45,forward,-0.100,0.960,372.0
48,46,46,forward,-0.080,0.960,376.0
48,47,47,forward,-0.060,0.960,380.0
48,48,48,forward,-0.040,0.960,374.0
48,49,49,forward,-0.020,0.960,373.0
48,50,50,forward,0.000,0.960,376.0
48,51,51,forward,0.020,0.960,371.0
48,52,52,forward,0.040,0.960,374.0
48,53,53,forward,0.060,0.960,376.0
48,54,54,forward,0.080,0.960,374.0
48,55,55,forward,0.100,0.960,375.0
48,56,56,forward,0.120,0.960,376.0
48,57,57,forward,0.140,0.960,377.0
48,58,58,forward,0.160,0.960,375.0
48,59,59,forward,0.180,0.960,375.0
48,60,60,forward,0.200,0.960,374.0
48,61,61,forward,0.220,0.960,379.0
48,62,62,forward,0.240,0.960,371.0
48,63,63,forward,0.260,0.960,380.0
48,64,64,forward,0.280,0.960,375.0
48,65,65,forward,0.300,0.960,372.0
48,66,66,forward,0.320,0.960,376.0
48,67,67,forward,0.340,0.960,378.0
48,68,68,forward,0.360,0.960,379.0
48,69,69,forward,0.380,0.960,375.0
48,70,70,forward,0.400,0.960,374.0
48,71,71,forward,0.420,0.960,375.0
48,72,72,forward,0.440,0.960,371.0
48,73,73,forward,0.460,0.960,376.0
48,74,74,forward,0.480,0.960,377.0
48,75,75,forward,0.500,0.960,374.0
48,76,76,forward,0.520,0.960,373.0
48,77,77,forward,0.540,0.960,377.0
48,78,78,forward,0.560,0.960,376.0
48,79,79,forward,0.580,0.960,373.0
48,80,80,forward,0.600,0.960,374.0
48,81,81,forward,0.620,0.960,378.0
48,82,82,forward,0.640,0.960,373.0
48,83,83,forward,0.660,0.960,373.0
48,84,84,forward,0.680,0.960,373.0
48,85,85,forward,0.700,0.960,374.0
48,86,86,forward,0.720,0.960,373.0
48,87,87,forward,0.740,0.960,371.0
48,88,88,forward,0.760,0.960,371.0
48,89,89,forward,0.780,0.960,373.0
48,90,90,forward,0.800,0.960,374.0
48,91,91,forward,0.820,0.960,372.0
48,92,92,forward,0.840,0.960,372.0
48,93,93,forward,0.860,0.960,372.0
48,94,94,forward,0.880,0.960,370.0
48,95,95,forward,0.900,0.960,367.0
48,96,96,forward,0.920,0.960,369.0
48,97,97,forward,0.940,0.960,369.0
48,98,98,forward,0.960,0.960,368.0
48,99,99,forward,0.980,0.960,365.0
48,100,100,forward,1.000,0.960,367.0
